dataset,variant,seed,split,threshold,fp_images,n_clean_images_or_tiles,fp_rate,cp95_lower,cp95_upper,wilson95_lower,wilson95_upper,false_detections,fppi
vsb_rarefirst,p1_clahe,42,test,0.4,126,2988,0.04216867469879518,0.03524699156313812,0.050003821949503896,0.03553114468393754,0.049981895476131695,140,0.04685408299866131
vsb_rarefirst,p1_clahe,42,test,0.45,99,2988,0.03313253012048193,0.027008353669557356,0.04019151523125898,0.027290605664533552,0.04017334976185284,107,0.035809906291834004
vsb_rarefirst,p1_clahe,42,test,0.5,74,2988,0.024765729585006693,0.019495285899226975,0.03099238886135493,0.019773824902042336,0.030978015030193273,78,0.02610441767068273
vsb_rarefirst,p1_clahe,42,test,0.55,53,2988,0.017737617135207495,0.013314202548411255,0.023137702768193207,0.01358669847566751,0.023126964441481438,56,0.018741633199464525
vsb_rarefirst,p1_clahe,42,test,0.6,39,2988,0.013052208835341365,0.009297415251549668,0.017799995126049357,0.009562718703305117,0.017792159537119392,42,0.014056224899598393
vsb_rarefirst,p1_clahe,42,test,0.65,25,2988,0.008366800535475234,0.005421660380319965,0.012326427257177046,0.005673685571682071,0.012322407992018003,25,0.008366800535475234
vsb_rarefirst,p1_clahe,42,test,0.7,15,2988,0.0050200803212851405,0.0028123410508343804,0.008266362673495939,0.0030446409928884233,0.008266606373151335,15,0.0050200803212851405
vsb_rarefirst,p1_clahe,42,test,0.75,6,2988,0.002008032128514056,0.0007372577274667237,0.0043654792313441194,0.0009206139808178215,0.004374271807327655,6,0.002008032128514056
vsb_rarefirst,p1_clahe,42,test,0.8,1,2988,0.00033467202141900936,8.473126078865086e-06,0.0018632473056059613,5.908027269634173e-05,0.0018933824166189792,1,0.00033467202141900936
vsb_rarefirst,p1_clahe,42,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,42,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,42,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,val,0.05,367,2988,0.12282463186077644,0.111261745868006,0.13513153230114358,0.11153739547488428,0.13508043804879852,640,0.214190093708166
vsb_rarefirst,p1_clahe,43,val,0.1,290,2988,0.09705488621151272,0.08667151200081655,0.10823468081750129,0.08695202374755537,0.10819249405414302,427,0.142904953145917
vsb_rarefirst,p1_clahe,43,val,0.15,237,2988,0.07931726907630522,0.06987606615043548,0.08959154519369313,0.07015919019821479,0.08955564275588393,314,0.10508701472556894
vsb_rarefirst,p1_clahe,43,val,0.2,186,2988,0.06224899598393574,0.05385073477815876,0.07151638057832588,0.05413540737820648,0.07148670996782464,244,0.08165997322623829
vsb_rarefirst,p1_clahe,43,val,0.25,154,2988,0.051539491298527446,0.043887131276393446,0.06008425105648502,0.04417197534584442,0.0600586341676737,193,0.0645917001338688
vsb_rarefirst,p1_clahe,43,val,0.3,125,2988,0.04183400267737617,0.034940048763717646,0.04964218972634128,0.03522415715497784,0.049620398385325365,157,0.05254350736278447
vsb_rarefirst,p1_clahe,43,val,0.35,105,2988,0.035140562248995984,0.028829628260999704,0.04238144132729271,0.02911244611999377,0.042362417024988816,131,0.043842034805890225
vsb_rarefirst,p1_clahe,43,val,0.4,95,2988,0.03179384203480589,0.025797647530241864,0.03872813579531091,0.026079464962568938,0.03871055198475333,115,0.03848728246318608
vsb_rarefirst,p1_clahe,43,val,0.45,79,2988,0.02643908969210174,0.020986678402267155,0.03284324891172068,0.021266180656284977,0.03282808237478079,94,0.03145917001338688
vsb_rarefirst,p1_clahe,43,val,0.5,64,2988,0.0214190093708166,0.01653336632866692,0.027270203118768564,0.01680950629682508,0.027257487437750215,73,0.024431057563587683
vsb_rarefirst,p1_clahe,43,val,0.55,47,2988,0.01572958500669344,0.011579802484403429,0.020862649340811668,0.011849668305507014,0.02085308689304575,51,0.01706827309236948
vsb_rarefirst,p1_clahe,43,val,0.6,33,2988,0.01104417670682731,0.007614160405420585,0.015475456928306432,0.007874879450711575,0.015469091071116747,35,0.011713520749665328
vsb_rarefirst,p1_clahe,43,val,0.65,14,2988,0.004685408299866131,0.002563852040206084,0.007848835165245064,0.0027930942023677587,0.00784966854390597,14,0.004685408299866131
vsb_rarefirst,p1_clahe,43,val,0.7,6,2988,0.002008032128514056,0.0007372577274667237,0.0043654792313441194,0.0009206139808178215,0.004374271807327655,6,0.002008032128514056
vsb_rarefirst,p1_clahe,43,val,0.75,3,2988,0.001004016064257028,0.00020710012850079878,0.0029313305153932526,0.00034151350194927457,0.0029479184268981088,3,0.001004016064257028
vsb_rarefirst,p1_clahe,43,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,test,0.05,342,2988,0.1144578313253012,0.10325687830498172,0.12641973222685385,0.103534211071582,0.12637150695795,646,0.21619812583668005
vsb_rarefirst,p1_clahe,43,test,0.1,284,2988,0.09504685408299866,0.08476412194688318,0.10613012652491918,0.08504496632399522,0.10608864375910698,451,0.15093708165997322
vsb_rarefirst,p1_clahe,43,test,0.15,247,2988,0.08266398929049532,0.07303524131496864,0.09311884446224004,0.0733179352818742,0.09308174386988484,368,0.12315930388219545
vsb_rarefirst,p1_clahe,43,test,0.2,219,2988,0.07329317269076305,0.0642025913785958,0.08322944035881011,0.06448639758744881,0.08319571221086133,305,0.10207496653279786
vsb_rarefirst,p1_clahe,43,test,0.25,202,2988,0.06760374832663989,0.05886118691106053,0.07720401202468509,0.05914551004004484,0.07717236122224277,256,0.0856760374832664
vsb_rarefirst,p1_clahe,43,test,0.3,176,2988,0.058902275769745646,0.05072833794939664,0.06795254114899327,0.05101314859935402,0.06792412254901678,216,0.07228915662650602
vsb_rarefirst,p1_clahe,43,test,0.35,154,2988,0.051539491298527446,0.043887131276393446,0.06008425105648502,0.04417197534584442,0.0600586341676737,181,0.06057563587684069
vsb_rarefirst,p1_clahe,43,test,0.4,129,2988,0.04317269076305221,0.03616855746430409,0.05108798912797657,0.03645283518492216,0.05106565883444517,148,0.049531459170013385
vsb_rarefirst,p1_clahe,43,test,0.45,97,2988,0.03246318607764391,0.02640263918116601,0.0394601817858206,0.02668468000900607,0.03944230617784825,109,0.036479250334672024
vsb_rarefirst,p1_clahe,43,test,0.5,79,2988,0.02643908969210174,0.020986678402267155,0.03284324891172068,0.021266180656284977,0.03282808237478079,89,0.029785809906291833
vsb_rarefirst,p1_clahe,43,test,0.55,61,2988,0.020414993306559572,0.015650948612375228,0.02614751768843313,0.015926217213941236,0.026135322661335964,67,0.02242302543507363
vsb_rarefirst,p1_clahe,43,test,0.6,40,2988,0.013386880856760375,0.009580543069142376,0.01818492690908624,0.009846499884137858,0.018176862976052685,43,0.014390896921017403
vsb_rarefirst,p1_clahe,43,test,0.65,30,2988,0.010040160642570281,0.006784018884953569,0.01430216001462869,0.0070419068462015235,0.014296609816328708,31,0.010374832663989291
vsb_rarefirst,p1_clahe,43,test,0.7,14,2988,0.004685408299866131,0.002563852040206084,0.007848835165245064,0.0027930942023677587,0.00784966854390597,14,0.004685408299866131
vsb_rarefirst,p1_clahe,43,test,0.75,4,2988,0.0013386880856760374,0.0003648640978271991,0.003423994703191617,0.0005207089610649502,0.0034372075875484646,4,0.0013386880856760374
vsb_rarefirst,p1_clahe,43,test,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,43,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,val,0.05,331,2988,0.1107764390896921,0.09974079413009444,0.1225805049411707,0.10001883869803746,0.12253354851406822,612,0.20481927710843373
vsb_rarefirst,p1_clahe,44,val,0.1,253,2988,0.08467202141900937,0.07493307295744285,0.09523291007027905,0.07521549324089992,0.09519509362945532,407,0.13621151271753681
vsb_rarefirst,p1_clahe,44,val,0.15,218,2988,0.07295850066934405,0.06388791907363187,0.0828754724585435,0.06417175935097022,0.08284186582757391,310,0.1037483266398929
vsb_rarefirst,p1_clahe,44,val,0.2,184,2988,0.06157965194109773,0.05322566772892903,0.0708041959911708,0.053510373270596906,0.07077477483590215,245,0.0819946452476573
vsb_rarefirst,p1_clahe,44,val,0.25,158,2988,0.05287817938420348,0.04512788497212509,0.061517925236478,0.045412754492700866,0.06149179349988136,197,0.06593038821954485
vsb_rarefirst,p1_clahe,44,val,0.3,134,2988,0.04484605087014726,0.037706878289367536,0.0528925819944665,0.037991333462280605,0.05286958365591689,162,0.05421686746987952
vsb_rarefirst,p1_clahe,44,val,0.35,114,2988,0.03815261044176707,0.031572280879976475,0.0456557298555403,0.031855780719023764,0.0456354440038531,133,0.044511378848728245
vsb_rarefirst,p1_clahe,44,val,0.4,88,2988,0.029451137884872823,0.02368620082374119,0.03616003999538715,0.02396713043700951,0.036143494171950535,97,0.03246318607764391
vsb_rarefirst,p1_clahe,44,val,0.45,68,2988,0.022757697456492636,0.017714537589278545,0.028762601618572768,0.01799172264783437,0.028749209565805046,74,0.024765729585006693
vsb_rarefirst,p1_clahe,44,val,0.5,46,2988,0.015394912985274432,0.011292478408960735,0.020481780249232903,0.011561848076091962,0.02047242250269477,49,0.01639892904953146
vsb_rarefirst,p1_clahe,44,val,0.55,38,2988,0.012717536813922356,0.009014977583096913,0.017414397193591707,0.009279599432107825,0.017406794188550654,40,0.013386880856760375
vsb_rarefirst,p1_clahe,44,val,0.6,22,2988,0.007362784471218206,0.0046198021756023435,0.011126240278869486,0.004867357322898204,0.011123282381503775,23,0.007697456492637216
vsb_rarefirst,p1_clahe,44,val,0.65,9,2988,0.0030120481927710845,0.00137819662265188,0.0057100718373799915,0.0015854775383842825,0.005714862109059289,9,0.0030120481927710845
vsb_rarefirst,p1_clahe,44,val,0.7,4,2988,0.0013386880856760374,0.0003648640978271991,0.003423994703191617,0.0005207089610649502,0.0034372075875484646,4,0.0013386880856760374
vsb_rarefirst,p1_clahe,44,val,0.75,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,test,0.05,315,2988,0.10542168674698796,0.09463355515310541,0.116989136644768,0.09491259971761386,0.11694403357823531,625,0.20917001338688085
vsb_rarefirst,p1_clahe,44,test,0.1,253,2988,0.08467202141900937,0.07493307295744285,0.09523291007027905,0.07521549324089992,0.09519509362945532,424,0.14190093708165996
vsb_rarefirst,p1_clahe,44,test,0.15,209,2988,0.06994645247657295,0.061058482764641875,0.07968716323301134,0.06134260961029682,0.07965465399035303,316,0.10575635876840696
vsb_rarefirst,p1_clahe,44,test,0.2,195,2988,0.06526104417670683,0.056667002603968515,0.07471777006134783,0.05695149657517444,0.07468698234875097,263,0.08801874163319946
vsb_rarefirst,p1_clahe,44,test,0.25,170,2988,0.05689424364123159,0.04885855834606121,0.0658106070644551,0.0491434177476546,0.06578294568212001,220,0.07362784471218206
vsb_rarefirst,p1_clahe,44,test,0.3,149,2988,0.0498661311914324,0.042338288259923425,0.058290077921017,0.04262307797705056,0.058265108437637395,178,0.059571619812583666
vsb_rarefirst,p1_clahe,44,test,0.35,126,2988,0.04216867469879518,0.03524699156313812,0.050003821949503896,0.03553114468393754,0.049981895476131695,147,0.04919678714859438
vsb_rarefirst,p1_clahe,44,test,0.4,105,2988,0.035140562248995984,0.028829628260999704,0.04238144132729271,0.02911244611999377,0.042362417024988816,118,0.039491298527443104
vsb_rarefirst,p1_clahe,44,test,0.45,80,2988,0.02677376171352075,0.021285706754205446,0.0332126844084634,0.021565385876975755,0.033197361773856036,88,0.029451137884872823
vsb_rarefirst,p1_clahe,44,test,0.5,63,2988,0.02108433734939759,0.01623888477400177,0.02689630943668722,0.016514743161711105,0.026883765953098156,67,0.02242302543507363
vsb_rarefirst,p1_clahe,44,test,0.55,48,2988,0.01606425702811245,0.011867649903086273,0.021243010301734817,0.01213799396558628,0.02123324585273251,49,0.01639892904953146
vsb_rarefirst,p1_clahe,44,test,0.6,32,2988,0.0107095046854083,0.007336505342429592,0.01508525927077112,0.007596327638140414,0.015079158263921878,33,0.01104417670682731
vsb_rarefirst,p1_clahe,44,test,0.65,18,2988,0.006024096385542169,0.0035740529350364414,0.009504020472553582,0.003813971797229439,0.009502729428108415,18,0.006024096385542169
vsb_rarefirst,p1_clahe,44,test,0.7,8,2988,0.002677376171352075,0.001156587659350634,0.005268646944875359,0.0013572963312203407,0.0052745586964572,8,0.002677376171352075
vsb_rarefirst,p1_clahe,44,test,0.75,2,2988,0.0006693440428380187,8.107095029592091e-05,0.002415787830628665,0.0001835774741957587,0.002437369834885594,2,0.0006693440428380187
vsb_rarefirst,p1_clahe,44,test,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p1_clahe,44,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,val,0.05,381,2988,0.12751004016064257,0.11575233003812468,0.14000230940127115,0.11602700145946589,0.13994961674094136,700,0.23427041499330656
vsb_rarefirst,p2_illumination,42,val,0.1,308,2988,0.10307898259705489,0.0924018954139349,0.11454016690167648,0.09268136318596525,0.11449587777152172,474,0.15863453815261044
vsb_rarefirst,p2_illumination,42,val,0.15,249,2988,0.08333333333333333,0.07366766226275319,0.09382372159023109,0.07395026625503398,0.09378638213625712,347,0.11613119143239625
vsb_rarefirst,p2_illumination,42,val,0.2,199,2988,0.06659973226238286,0.05792043236497353,0.07613886694724804,0.05820483195186346,0.07610758545112606,256,0.0856760374832664
vsb_rarefirst,p2_illumination,42,val,0.25,176,2988,0.058902275769745646,0.05072833794939664,0.06795254114899327,0.05101314859935402,0.06792412254901678,214,0.07161981258366801
vsb_rarefirst,p2_illumination,42,val,0.3,155,2988,0.05187416331994645,0.044197182333209385,0.06044280576199159,0.044482034221142094,0.06041705991214205,180,0.060240963855421686
vsb_rarefirst,p2_illumination,42,val,0.35,128,2988,0.0428380187416332,0.03586124729732007,0.050726720292112566,0.03614548505247929,0.050704524347122,142,0.04752342704149933
vsb_rarefirst,p2_illumination,42,val,0.4,103,2988,0.034471218206157964,0.028221867792256005,0.04165212587324949,0.028504507768060294,0.04163338613739022,113,0.03781793842034806
vsb_rarefirst,p2_illumination,42,val,0.45,74,2988,0.024765729585006693,0.019495285899226975,0.03099238886135493,0.019773824902042336,0.030978015030193273,79,0.02643908969210174
vsb_rarefirst,p2_illumination,42,val,0.5,52,2988,0.01740294511378849,0.013023963779373118,0.022759667560638637,0.013296058730368644,0.022749119567014277,55,0.018406961178045515
vsb_rarefirst,p2_illumination,42,val,0.55,29,2988,0.009705488621151271,0.006509281004173027,0.013909171508528915,0.006766123610676248,0.013903908432087948,31,0.010374832663989291
vsb_rarefirst,p2_illumination,42,val,0.6,12,2988,0.004016064257028112,0.0020768282450651433,0.007004736722972241,0.002298882082508198,0.007006911424233465,13,0.004350736278447122
vsb_rarefirst,p2_illumination,42,val,0.65,2,2988,0.0006693440428380187,8.107095029592091e-05,0.002415787830628665,0.0001835774741957587,0.002437369834885594,2,0.0006693440428380187
vsb_rarefirst,p2_illumination,42,val,0.7,1,2988,0.00033467202141900936,8.473126078865086e-06,0.0018632473056059613,5.908027269634173e-05,0.0018933824166189792,1,0.00033467202141900936
vsb_rarefirst,p2_illumination,42,val,0.75,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,test,0.05,357,2988,0.11947791164658635,0.10805757779117245,0.13164902538298323,0.10833391095098296,0.1315990763750395,711,0.23795180722891565
vsb_rarefirst,p2_illumination,42,test,0.1,302,2988,0.10107095046854082,0.09049043548272727,0.1124396645553573,0.09077025856760469,0.11239607467128605,495,0.16566265060240964
vsb_rarefirst,p2_illumination,42,test,0.15,265,2988,0.08868808567603749,0.07873371168231934,0.0994560916987916,0.07901555238943957,0.09941684991810805,382,0.1278447121820616
vsb_rarefirst,p2_illumination,42,test,0.2,236,2988,0.07898259705488621,0.06956042383240534,0.08923854159575041,0.06984358899537839,0.08920275933895429,313,0.10475234270414993
vsb_rarefirst,p2_illumination,42,test,0.25,200,2988,0.06693440428380187,0.058233952996759604,0.07649397909061069,0.05851832762686775,0.07646257439588781,254,0.08500669344042838
vsb_rarefirst,p2_illumination,42,test,0.3,175,2988,0.05856760374832664,0.050416511879548535,0.06759574673389016,0.05070133251892381,0.06756745400968096,211,0.07061579651941098
vsb_rarefirst,p2_illumination,42,test,0.35,152,2988,0.050870147255689425,0.043267308980422484,0.05936686431882456,0.04355213440937652,0.05934150586460953,175,0.05856760374832664
vsb_rarefirst,p2_illumination,42,test,0.4,129,2988,0.04317269076305221,0.03616855746430409,0.05108798912797657,0.03645283518492216,0.05106565883444517,144,0.04819277108433735
vsb_rarefirst,p2_illumination,42,test,0.45,105,2988,0.035140562248995984,0.028829628260999704,0.04238144132729271,0.02911244611999377,0.042362417024988816,116,0.038821954484605084
vsb_rarefirst,p2_illumination,42,test,0.5,82,2988,0.02744310575635877,0.021884476903736634,0.03395085422142962,0.022164495244115543,0.03393522164624831,89,0.029785809906291833
vsb_rarefirst,p2_illumination,42,test,0.55,51,2988,0.01706827309236948,0.012734175677690529,0.0223811935639568,0.013005855657771143,0.022370838019845744,55,0.018406961178045515
vsb_rarefirst,p2_illumination,42,test,0.6,28,2988,0.009370816599732263,0.006235615785652202,0.01351515972020816,0.006491354952410644,0.013510192470587521,30,0.010040160642570281
vsb_rarefirst,p2_illumination,42,test,0.65,14,2988,0.004685408299866131,0.002563852040206084,0.007848835165245064,0.0027930942023677587,0.00784966854390597,15,0.0050200803212851405
vsb_rarefirst,p2_illumination,42,test,0.7,7,2988,0.0023427041499330657,0.0009423911495033371,0.004820872326402332,0.0011352749758738187,0.0048280954320376905,7,0.0023427041499330657
vsb_rarefirst,p2_illumination,42,test,0.75,1,2988,0.00033467202141900936,8.473126078865086e-06,0.0018632473056059613,5.908027269634173e-05,0.0018933824166189792,1,0.00033467202141900936
vsb_rarefirst,p2_illumination,42,test,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,42,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,val,0.05,330,2988,0.11044176706827309,0.09942134245760874,0.12223129267292356,0.09969945078741306,0.12218445180492658,612,0.20481927710843373
vsb_rarefirst,p2_illumination,43,val,0.1,270,2988,0.09036144578313253,0.08031919174787741,0.10121387957186134,0.08060077914839847,0.1011740462579793,428,0.14323962516733602
vsb_rarefirst,p2_illumination,43,val,0.15,221,2988,0.07396251673360107,0.06483210587255059,0.08393720731428254,0.06511584266582536,0.08390323637201687,310,0.1037483266398929
vsb_rarefirst,p2_illumination,43,val,0.2,193,2988,0.0645917001338688,0.05604068592328943,0.07400682616990231,0.0563252237267884,0.07397628595760493,244,0.08165997322623829
vsb_rarefirst,p2_illumination,43,val,0.25,162,2988,0.05421686746987952,0.04637007351483148,0.06295017698188732,0.046654953501736346,0.06292353296991002,192,0.0642570281124498
vsb_rarefirst,p2_illumination,43,val,0.3,135,2988,0.045180722891566265,0.038014887565045584,0.05325315903310031,0.038299373941775544,0.053230027796187976,154,0.051539491298527446
vsb_rarefirst,p2_illumination,43,val,0.35,112,2988,0.03748326639892905,0.03096175236175852,0.044929147202786464,0.031245116308417267,0.04490913917492753,126,0.04216867469879518
vsb_rarefirst,p2_illumination,43,val,0.4,84,2988,0.028112449799196786,0.022484170270194833,0.03468811636940051,0.02276450941104724,0.03467217671884868,97,0.03246318607764391
vsb_rarefirst,p2_illumination,43,val,0.45,66,2988,0.02208835341365462,0.017123317489523136,0.028017023587972614,0.017399995646820304,0.028003967327287053,77,0.025769745649263723
vsb_rarefirst,p2_illumination,43,val,0.5,48,2988,0.01606425702811245,0.011867649903086273,0.021243010301734817,0.01213799396558628,0.02123324585273251,53,0.017737617135207495
vsb_rarefirst,p2_illumination,43,val,0.55,32,2988,0.0107095046854083,0.007336505342429592,0.01508525927077112,0.007596327638140414,0.015079158263921878,36,0.012048192771084338
vsb_rarefirst,p2_illumination,43,val,0.6,22,2988,0.007362784471218206,0.0046198021756023435,0.011126240278869486,0.004867357322898204,0.011123282381503775,22,0.007362784471218206
vsb_rarefirst,p2_illumination,43,val,0.65,17,2988,0.005689424364123159,0.003317688033156948,0.009093740109269262,0.0035552894170353916,0.009092927188536428,17,0.005689424364123159
vsb_rarefirst,p2_illumination,43,val,0.7,5,2988,0.0016733601070950468,0.0005435516935820346,0.003900708409433996,0.0007149646174476462,0.0039114365509318,5,0.0016733601070950468
vsb_rarefirst,p2_illumination,43,val,0.75,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,test,0.05,365,2988,0.12215528781793843,0.11062068186843287,0.13443526049874296,0.1108964692299113,0.13438439505423946,676,0.22623828647925034
vsb_rarefirst,p2_illumination,43,test,0.1,299,2988,0.1000669344042838,0.0895351983888122,0.11138892262399264,0.08981519644911908,0.11134568293047357,477,0.15963855421686746
vsb_rarefirst,p2_illumination,43,test,0.15,251,2988,0.08400267737617136,0.07430027349865746,0.09452840944441288,0.07458278625523196,0.09449083137559122,356,0.11914323962516733
vsb_rarefirst,p2_illumination,43,test,0.2,212,2988,0.07095046854082998,0.06200109739186492,0.08075046043340212,0.06228513282941453,0.08071758463053341,277,0.0927041499330656
vsb_rarefirst,p2_illumination,43,test,0.25,195,2988,0.06526104417670683,0.056667002603968515,0.07471777006134783,0.05695149657517444,0.07468698234875097,241,0.08065595716198126
vsb_rarefirst,p2_illumination,43,test,0.3,163,2988,0.054551539491298526,0.04668083892570537,0.06330802349437002,0.04696571929221779,0.06328125179919461,195,0.06526104417670683
vsb_rarefirst,p2_illumination,43,test,0.35,144,2988,0.04819277108433735,0.04079188229071771,0.05649349014780253,0.041076590671626285,0.05646917264423152,163,0.054551539491298526
vsb_rarefirst,p2_illumination,43,test,0.4,124,2988,0.041499330655957165,0.03463323123381362,0.04928043361296718,0.03491729324546953,0.04925877767506765,141,0.04718875502008032
vsb_rarefirst,p2_illumination,43,test,0.45,102,2988,0.03413654618473896,0.027918234850284288,0.041287224157415266,0.028200781953713137,0.04126862733197135,115,0.03848728246318608
vsb_rarefirst,p2_illumination,43,test,0.5,85,2988,0.028447121820615796,0.02278435311199741,0.03505641683459197,0.023064846078575757,0.03504032467108619,92,0.030789825970548863
vsb_rarefirst,p2_illumination,43,test,0.55,64,2988,0.0214190093708166,0.01653336632866692,0.027270203118768564,0.01680950629682508,0.027257487437750215,69,0.023092369477911646
vsb_rarefirst,p2_illumination,43,test,0.6,48,2988,0.01606425702811245,0.011867649903086273,0.021243010301734817,0.01213799396558628,0.02123324585273251,52,0.01740294511378849
vsb_rarefirst,p2_illumination,43,test,0.65,32,2988,0.0107095046854083,0.007336505342429592,0.01508525927077112,0.007596327638140414,0.015079158263921878,32,0.0107095046854083
vsb_rarefirst,p2_illumination,43,test,0.7,17,2988,0.005689424364123159,0.003317688033156948,0.009093740109269262,0.0035552894170353916,0.009092927188536428,17,0.005689424364123159
vsb_rarefirst,p2_illumination,43,test,0.75,6,2988,0.002008032128514056,0.0007372577274667237,0.0043654792313441194,0.0009206139808178215,0.004374271807327655,6,0.002008032128514056
vsb_rarefirst,p2_illumination,43,test,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,43,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p2_illumination,44,val,0.05,329,2988,0.11010709504685408,0.09910192339287888,0.12188204792381202,0.09938009532183338,0.12183532265074022,570,0.19076305220883535
vsb_rarefirst,p2_illumination,44,val,0.1,250,2988,0.08366800535475234,0.07398394422472589,0.09417608904775941,0.07426650275529412,0.09413863025576302,385,0.1288487282463186
vsb_rarefirst,p2_illumination,44,val,0.15,215,2988,0.07195448460508702,0.06294424626245512,0.08181322677932876,0.06322818613148973,0.08177998518775631,291,0.09738955823293173
vsb_rarefirst,p2_illumination,44,val,0.2,180,2988,0.060240963855421686,0.05197640602524293,0.06937896087967475,0.052261169594745534,0.0693500400326894,226,0.07563587684069611
