dataset,variant,seed,split,threshold,n_clean_sources,fp_sources,fp_source_rate,false_detections,fppi_per_source,cp95_lower,cp95_upper,wilson95_lower,wilson95_upper
vsb_rarefirst,p1_clahe,42,val,0.15,996,198,0.19879518072289157,301,0.30220883534136544,0.17442754004786137,0.22495727940890992,0.17518779560321526,0.22471706460562654
vsb_rarefirst,p1_clahe,42,val,0.2,996,166,0.16666666666666666,234,0.23493975903614459,0.1440321826957268,0.19129060571840342,0.14481165384737324,0.19108305811707835
vsb_rarefirst,p1_clahe,42,val,0.25,996,144,0.14457831325301204,195,0.19578313253012047,0.12331177730951048,0.1679695810123893,0.1241027566752414,0.16778497837119188
vsb_rarefirst,p1_clahe,42,val,0.3,996,128,0.1285140562248996,160,0.1606425702811245,0.10835035793272794,0.15090176207356318,0.10914850041476387,0.1507341605094743
vsb_rarefirst,p1_clahe,42,val,0.35,996,101,0.10140562248995984,125,0.12550200803212852,0.08335667286655904,0.12184866336590161,0.0841635521740796,0.12171054616895437
vsb_rarefirst,p1_clahe,42,val,0.4,996,83,0.08333333333333333,101,0.10140562248995984,0.06691883705978911,0.10225810091521756,0.0677279734434951,0.10214041651206937
vsb_rarefirst,p1_clahe,42,val,0.45,996,69,0.06927710843373494,81,0.08132530120481928,0.05429814515693383,0.08685926146989316,0.05510583729045473,0.08675811280818904
vsb_rarefirst,p1_clahe,42,val,0.5,996,54,0.05421686746987952,61,0.06124497991967871,0.040988355718991475,0.07015224945671163,0.04178941653270108,0.07006977657638476
vsb_rarefirst,p1_clahe,42,val,0.55,996,39,0.0391566265060241,43,0.04317269076305221,0.027989695338094818,0.05314195674256572,0.02877458063350566,0.05307985548602227
vsb_rarefirst,p1_clahe,42,val,0.6,996,19,0.019076305220883535,20,0.020080321285140562,0.011523283018505796,0.029630285815475575,0.012246002012716087,0.029602091454067964
vsb_rarefirst,p1_clahe,42,val,0.65,996,6,0.006024096385542169,7,0.007028112449799197,0.0022138503199720843,0.01306550051435107,0.0027637354164371207,0.013080235326063408
vsb_rarefirst,p1_clahe,42,val,0.7,996,4,0.004016064257028112,4,0.004016064257028112,0.0010952933552988288,0.01025053878288337,0.0015628438042055047,0.010280492673020634
vsb_rarefirst,p1_clahe,42,val,0.75,996,1,0.001004016064257028,1,0.001004016064257028,2.541916285560693e-05,0.005581198058454109,0.0001772554801821179,0.005665129599132441
vsb_rarefirst,p1_clahe,42,val,0.8,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,42,val,0.85,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,42,val,0.9,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,42,val,0.95,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,42,test,0.05,996,292,0.2931726907630522,651,0.6536144578313253,0.2650461119366792,0.32252758063266274,0.26573979121285374,0.32219487946388425
vsb_rarefirst,p1_clahe,42,test,0.1,996,249,0.25,459,0.4608433734939759,0.22337773679718773,0.2781086828296289,0.22410329574388835,0.27781773822945033
vsb_rarefirst,p1_clahe,42,test,0.15,996,221,0.22188755020080322,353,0.35441767068273095,0.19643329444983154,0.24899701685204778,0.19717841054446977,0.2487337437150275
vsb_rarefirst,p1_clahe,42,test,0.2,996,191,0.19176706827309237,284,0.285140562248996,0.1677552422476654,0.21761586593717855,0.16851990564460162,0.21738273463577978
vsb_rarefirst,p1_clahe,42,test,0.25,996,171,0.1716867469879518,246,0.2469879518072289,0.14876268213129323,0.19656967854051313,0.14953932175157747,0.1963569758760601
vsb_rarefirst,p1_clahe,42,test,0.3,996,154,0.15461847389558234,208,0.20883534136546184,0.1327103607086324,0.1785896779289146,0.13349631671893164,0.17839458965387361
vsb_rarefirst,p1_clahe,42,test,0.35,996,132,0.13253012048192772,172,0.17269076305220885,0.11208131067705276,0.15517803373160186,0.1128777757787726,0.1550061536760144
vsb_rarefirst,p1_clahe,42,test,0.4,996,114,0.1144578313253012,140,0.14056224899598393,0.09534652878247012,0.13588084703266723,0.09614983120470016,0.13572838986261732
vsb_rarefirst,p1_clahe,42,test,0.45,996,90,0.09036144578313253,107,0.10742971887550201,0.07328617705486033,0.10990144970246035,0.07409488373238847,0.10977572615163637
vsb_rarefirst,p1_clahe,42,test,0.5,996,67,0.06726907630522089,78,0.0783132530120482,0.05250940981992991,0.08464546222989837,0.05331657905561472,0.08454673677775468
vsb_rarefirst,p1_clahe,42,test,0.55,996,48,0.04819277108433735,56,0.05622489959839357,0.03574409469008236,0.06339165695242649,0.036540225118609326,0.06331706519465335
vsb_rarefirst,p1_clahe,42,test,0.6,996,36,0.03614457831325301,42,0.04216867469879518,0.025441188033289576,0.04969027644411179,0.026220904519454,0.04963258020216235
vsb_rarefirst,p1_clahe,42,test,0.65,996,23,0.023092369477911646,25,0.025100401606425703,0.014693577625338811,0.034449334614517914,0.01543621397617266,0.03441314802116016
vsb_rarefirst,p1_clahe,42,test,0.7,996,13,0.013052208835341365,15,0.015060240963855422,0.006967559048311843,0.022216256664263682,0.007643455632635193,0.02220273503832569
vsb_rarefirst,p1_clahe,42,test,0.75,996,5,0.0050200803212851405,6,0.006024096385542169,0.001631955117803329,0.011676018736034771,0.002146127418164656,0.011697526191698678
