dataset,variant,seed,split,threshold,n_clean_images_or_tiles,fp_images,fp_image_rate,false_detections,fppi,max_detections_on_one_clean_image
vnwoodknot,p4_a4_combined,42,val,0.85,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,val,0.9,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,val,0.95,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.05,75,1,0.013333333333333334,1,0.013333333333333334,1
vnwoodknot,p4_a4_combined,42,test,0.1,75,1,0.013333333333333334,1,0.013333333333333334,1
vnwoodknot,p4_a4_combined,42,test,0.15,75,1,0.013333333333333334,1,0.013333333333333334,1
vnwoodknot,p4_a4_combined,42,test,0.2,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.25,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.3,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.35,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.4,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.45,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.5,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.55,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.6,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.65,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.7,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.75,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.8,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.85,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.9,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,42,test,0.95,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.05,75,1,0.013333333333333334,1,0.013333333333333334,1
vnwoodknot,p4_a4_combined,43,val,0.1,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.15,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.2,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.25,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.3,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.35,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.4,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.45,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.5,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.55,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.6,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.65,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.7,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.75,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.8,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.85,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.9,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,val,0.95,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.05,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.1,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.15,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.2,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.25,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.3,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.35,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.4,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.45,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.5,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.55,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.6,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.65,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.7,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.75,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.8,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.85,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.9,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,43,test,0.95,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.05,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.1,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.15,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.2,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.25,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.3,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.35,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.4,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.45,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.5,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.55,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.6,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.65,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.7,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.75,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.8,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.85,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.9,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,val,0.95,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.05,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.1,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.15,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.2,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.25,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.3,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.35,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.4,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.45,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.5,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.55,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.6,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.65,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.7,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.75,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.8,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.85,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.9,75,0,0.0,0,0.0,0
vnwoodknot,p4_a4_combined,44,test,0.95,75,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,val,0.05,2988,295,0.09872824631860777,522,0.1746987951807229,8
vsb_rarefirst,baseline,42,val,0.1,2988,230,0.07697456492637215,331,0.1107764390896921,7
vsb_rarefirst,baseline,42,val,0.15,2988,184,0.06157965194109773,245,0.0819946452476573,6
vsb_rarefirst,baseline,42,val,0.2,2988,149,0.0498661311914324,186,0.06224899598393574,6
vsb_rarefirst,baseline,42,val,0.25,2988,127,0.04250334672021419,150,0.050200803212851405,3
vsb_rarefirst,baseline,42,val,0.3,2988,107,0.035809906291834004,119,0.03982597054886212,3
vsb_rarefirst,baseline,42,val,0.35,2988,80,0.02677376171352075,89,0.029785809906291833,3
vsb_rarefirst,baseline,42,val,0.4,2988,61,0.020414993306559572,66,0.02208835341365462,3
vsb_rarefirst,baseline,42,val,0.45,2988,46,0.015394912985274432,48,0.01606425702811245,2
vsb_rarefirst,baseline,42,val,0.5,2988,31,0.010374832663989291,31,0.010374832663989291,1
vsb_rarefirst,baseline,42,val,0.55,2988,15,0.0050200803212851405,15,0.0050200803212851405,1
vsb_rarefirst,baseline,42,val,0.6,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,baseline,42,val,0.65,2988,4,0.0013386880856760374,4,0.0013386880856760374,1
vsb_rarefirst,baseline,42,val,0.7,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,baseline,42,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,test,0.05,2988,310,0.1037483266398929,564,0.18875502008032127,10
vsb_rarefirst,baseline,42,test,0.1,2988,250,0.08366800535475234,372,0.12449799196787148,6
vsb_rarefirst,baseline,42,test,0.15,2988,210,0.07028112449799197,281,0.09404283801874164,5
vsb_rarefirst,baseline,42,test,0.2,2988,172,0.05756358768406961,216,0.07228915662650602,4
vsb_rarefirst,baseline,42,test,0.25,2988,143,0.04785809906291834,172,0.05756358768406961,4
vsb_rarefirst,baseline,42,test,0.3,2988,120,0.040160642570281124,141,0.04718875502008032,3
vsb_rarefirst,baseline,42,test,0.35,2988,99,0.03313253012048193,112,0.03748326639892905,3
vsb_rarefirst,baseline,42,test,0.4,2988,87,0.029116465863453816,95,0.03179384203480589,2
vsb_rarefirst,baseline,42,test,0.45,2988,72,0.024096385542168676,77,0.025769745649263723,2
vsb_rarefirst,baseline,42,test,0.5,2988,60,0.020080321285140562,63,0.02108433734939759,2
vsb_rarefirst,baseline,42,test,0.55,2988,44,0.014725568942436412,47,0.01572958500669344,2
vsb_rarefirst,baseline,42,test,0.6,2988,27,0.009036144578313253,30,0.010040160642570281,2
vsb_rarefirst,baseline,42,test,0.65,2988,19,0.006358768406961178,19,0.006358768406961178,1
vsb_rarefirst,baseline,42,test,0.7,2988,12,0.004016064257028112,12,0.004016064257028112,1
vsb_rarefirst,baseline,42,test,0.75,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,baseline,42,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,42,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,43,val,0.05,2988,338,0.11311914323962517,597,0.19979919678714858,8
vsb_rarefirst,baseline,43,val,0.1,2988,259,0.08668005354752342,388,0.12985274431057564,5
vsb_rarefirst,baseline,43,val,0.15,2988,223,0.07463186077643909,304,0.10174029451137885,4
vsb_rarefirst,baseline,43,val,0.2,2988,195,0.06526104417670683,251,0.08400267737617136,4
vsb_rarefirst,baseline,43,val,0.25,2988,164,0.05488621151271754,202,0.06760374832663989,3
vsb_rarefirst,baseline,43,val,0.3,2988,143,0.04785809906291834,169,0.056559571619812586,3
vsb_rarefirst,baseline,43,val,0.35,2988,117,0.0391566265060241,131,0.043842034805890225,2
vsb_rarefirst,baseline,43,val,0.4,2988,94,0.03145917001338688,100,0.03346720214190094,2
vsb_rarefirst,baseline,43,val,0.45,2988,65,0.02175368139223561,69,0.023092369477911646,2
vsb_rarefirst,baseline,43,val,0.5,2988,40,0.013386880856760375,42,0.014056224899598393,2
vsb_rarefirst,baseline,43,val,0.55,2988,33,0.01104417670682731,34,0.011378848728246318,2
vsb_rarefirst,baseline,43,val,0.6,2988,17,0.005689424364123159,18,0.006024096385542169,2
vsb_rarefirst,baseline,43,val,0.65,2988,11,0.003681392235609103,11,0.003681392235609103,1
vsb_rarefirst,baseline,43,val,0.7,2988,4,0.0013386880856760374,4,0.0013386880856760374,1
vsb_rarefirst,baseline,43,val,0.75,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,baseline,43,val,0.8,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,baseline,43,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,43,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,43,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,43,test,0.05,2988,345,0.11546184738955824,644,0.21552878179384202,12
vsb_rarefirst,baseline,43,test,0.1,2988,286,0.09571619812583668,442,0.14792503346720215,8
vsb_rarefirst,baseline,43,test,0.15,2988,248,0.08299866131191433,353,0.1181392235609103,7
vsb_rarefirst,baseline,43,test,0.2,2988,218,0.07295850066934405,289,0.0967202141900937,6
vsb_rarefirst,baseline,43,test,0.25,2988,192,0.0642570281124498,246,0.0823293172690763,5
vsb_rarefirst,baseline,43,test,0.3,2988,167,0.055890227576974566,203,0.0679384203480589,5
vsb_rarefirst,baseline,43,test,0.35,2988,143,0.04785809906291834,168,0.05622489959839357,5
vsb_rarefirst,baseline,43,test,0.4,2988,121,0.04049531459170013,137,0.045850066934404285,3
vsb_rarefirst,baseline,43,test,0.45,2988,100,0.03346720214190094,114,0.03815261044176707,3
vsb_rarefirst,baseline,43,test,0.5,2988,83,0.027777777777777776,86,0.028781793842034806,2
vsb_rarefirst,baseline,43,test,0.55,2988,64,0.0214190093708166,66,0.02208835341365462,2
vsb_rarefirst,baseline,43,test,0.6,2988,48,0.01606425702811245,48,0.01606425702811245,1
vsb_rarefirst,baseline,43,test,0.65,2988,31,0.010374832663989291,31,0.010374832663989291,1
vsb_rarefirst,baseline,43,test,0.7,2988,12,0.004016064257028112,12,0.004016064257028112,1
vsb_rarefirst,baseline,43,test,0.75,2988,5,0.0016733601070950468,5,0.0016733601070950468,1
vsb_rarefirst,baseline,43,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,43,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,43,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,43,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,44,val,0.05,2988,356,0.11914323962516733,645,0.21586345381526104,10
vsb_rarefirst,baseline,44,val,0.1,2988,276,0.09236947791164658,432,0.14457831325301204,5
vsb_rarefirst,baseline,44,val,0.15,2988,236,0.07898259705488621,333,0.11144578313253012,4
vsb_rarefirst,baseline,44,val,0.2,2988,202,0.06760374832663989,260,0.08701472556894244,3
vsb_rarefirst,baseline,44,val,0.25,2988,169,0.056559571619812586,206,0.06894243641231593,3
vsb_rarefirst,baseline,44,val,0.3,2988,142,0.04752342704149933,166,0.05555555555555555,2
vsb_rarefirst,baseline,44,val,0.35,2988,123,0.04116465863453815,140,0.04685408299866131,2
vsb_rarefirst,baseline,44,val,0.4,2988,96,0.0321285140562249,111,0.03714859437751004,2
vsb_rarefirst,baseline,44,val,0.45,2988,76,0.025435073627844713,86,0.028781793842034806,2
vsb_rarefirst,baseline,44,val,0.5,2988,53,0.017737617135207495,60,0.020080321285140562,2
vsb_rarefirst,baseline,44,val,0.55,2988,36,0.012048192771084338,39,0.013052208835341365,2
vsb_rarefirst,baseline,44,val,0.6,2988,20,0.006693440428380187,20,0.006693440428380187,1
vsb_rarefirst,baseline,44,val,0.65,2988,8,0.002677376171352075,8,0.002677376171352075,1
vsb_rarefirst,baseline,44,val,0.7,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,baseline,44,val,0.75,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,baseline,44,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,44,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,44,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,44,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,44,test,0.05,2988,352,0.11780455153949129,661,0.2212182061579652,11
vsb_rarefirst,baseline,44,test,0.1,2988,284,0.09504685408299866,458,0.15327978580990628,7
vsb_rarefirst,baseline,44,test,0.15,2988,242,0.08099062918340026,348,0.11646586345381527,6
vsb_rarefirst,baseline,44,test,0.2,2988,208,0.06961178045515395,286,0.09571619812583668,6
vsb_rarefirst,baseline,44,test,0.25,2988,179,0.05990629183400268,232,0.07764390896921017,5
vsb_rarefirst,baseline,44,test,0.3,2988,152,0.050870147255689425,192,0.0642570281124498,4
vsb_rarefirst,baseline,44,test,0.35,2988,132,0.04417670682730924,159,0.05321285140562249,3
vsb_rarefirst,baseline,44,test,0.4,2988,113,0.03781793842034806,130,0.04350736278447122,2
vsb_rarefirst,baseline,44,test,0.45,2988,100,0.03346720214190094,108,0.03614457831325301,2
vsb_rarefirst,baseline,44,test,0.5,2988,76,0.025435073627844713,79,0.02643908969210174,2
vsb_rarefirst,baseline,44,test,0.55,2988,61,0.020414993306559572,64,0.0214190093708166,2
vsb_rarefirst,baseline,44,test,0.6,2988,37,0.012382864792503346,38,0.012717536813922356,2
vsb_rarefirst,baseline,44,test,0.65,2988,25,0.008366800535475234,25,0.008366800535475234,1
vsb_rarefirst,baseline,44,test,0.7,2988,16,0.00535475234270415,16,0.00535475234270415,1
vsb_rarefirst,baseline,44,test,0.75,2988,7,0.0023427041499330657,7,0.0023427041499330657,1
vsb_rarefirst,baseline,44,test,0.8,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,baseline,44,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,44,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,baseline,44,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,42,val,0.05,2988,338,0.11311914323962517,598,0.2001338688085676,7
vsb_rarefirst,p1_clahe,42,val,0.1,2988,265,0.08868808567603749,398,0.13319946452476572,7
vsb_rarefirst,p1_clahe,42,val,0.15,2988,220,0.07362784471218206,301,0.10073627844712182,6
vsb_rarefirst,p1_clahe,42,val,0.2,2988,184,0.06157965194109773,234,0.0783132530120482,5
vsb_rarefirst,p1_clahe,42,val,0.25,2988,158,0.05287817938420348,195,0.06526104417670683,5
vsb_rarefirst,p1_clahe,42,val,0.3,2988,140,0.04685408299866131,160,0.0535475234270415,2
vsb_rarefirst,p1_clahe,42,val,0.35,2988,110,0.03681392235609103,125,0.04183400267737617,2
vsb_rarefirst,p1_clahe,42,val,0.4,2988,89,0.029785809906291833,101,0.033801874163319943,2
vsb_rarefirst,p1_clahe,42,val,0.45,2988,73,0.024431057563587683,81,0.02710843373493976,2
vsb_rarefirst,p1_clahe,42,val,0.5,2988,57,0.019076305220883535,61,0.020414993306559572,2
vsb_rarefirst,p1_clahe,42,val,0.55,2988,40,0.013386880856760375,43,0.014390896921017403,2
vsb_rarefirst,p1_clahe,42,val,0.6,2988,19,0.006358768406961178,20,0.006693440428380187,2
vsb_rarefirst,p1_clahe,42,val,0.65,2988,6,0.002008032128514056,7,0.0023427041499330657,2
vsb_rarefirst,p1_clahe,42,val,0.7,2988,4,0.0013386880856760374,4,0.0013386880856760374,1
vsb_rarefirst,p1_clahe,42,val,0.75,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,p1_clahe,42,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,42,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,42,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,42,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,42,test,0.05,2988,340,0.11378848728246319,651,0.2178714859437751,10
vsb_rarefirst,p1_clahe,42,test,0.1,2988,284,0.09504685408299866,459,0.1536144578313253,7
vsb_rarefirst,p1_clahe,42,test,0.15,2988,250,0.08366800535475234,353,0.1181392235609103,4
vsb_rarefirst,p1_clahe,42,test,0.2,2988,218,0.07295850066934405,284,0.09504685408299866,4
vsb_rarefirst,p1_clahe,42,test,0.25,2988,195,0.06526104417670683,246,0.0823293172690763,3
vsb_rarefirst,p1_clahe,42,test,0.3,2988,172,0.05756358768406961,208,0.06961178045515395,3
vsb_rarefirst,p1_clahe,42,test,0.35,2988,149,0.0498661311914324,172,0.05756358768406961,3
vsb_rarefirst,p1_clahe,42,test,0.4,2988,126,0.04216867469879518,140,0.04685408299866131,2
vsb_rarefirst,p1_clahe,42,test,0.45,2988,99,0.03313253012048193,107,0.035809906291834004,2
vsb_rarefirst,p1_clahe,42,test,0.5,2988,74,0.024765729585006693,78,0.02610441767068273,2
vsb_rarefirst,p1_clahe,42,test,0.55,2988,53,0.017737617135207495,56,0.018741633199464525,2
vsb_rarefirst,p1_clahe,42,test,0.6,2988,39,0.013052208835341365,42,0.014056224899598393,2
vsb_rarefirst,p1_clahe,42,test,0.65,2988,25,0.008366800535475234,25,0.008366800535475234,1
vsb_rarefirst,p1_clahe,42,test,0.7,2988,15,0.0050200803212851405,15,0.0050200803212851405,1
vsb_rarefirst,p1_clahe,42,test,0.75,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,p1_clahe,42,test,0.8,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,p1_clahe,42,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,42,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,42,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,val,0.05,2988,367,0.12282463186077644,640,0.214190093708166,7
vsb_rarefirst,p1_clahe,43,val,0.1,2988,290,0.09705488621151272,427,0.142904953145917,6
vsb_rarefirst,p1_clahe,43,val,0.15,2988,237,0.07931726907630522,314,0.10508701472556894,5
vsb_rarefirst,p1_clahe,43,val,0.2,2988,186,0.06224899598393574,244,0.08165997322623829,4
vsb_rarefirst,p1_clahe,43,val,0.25,2988,154,0.051539491298527446,193,0.0645917001338688,3
vsb_rarefirst,p1_clahe,43,val,0.3,2988,125,0.04183400267737617,157,0.05254350736278447,3
vsb_rarefirst,p1_clahe,43,val,0.35,2988,105,0.035140562248995984,131,0.043842034805890225,3
vsb_rarefirst,p1_clahe,43,val,0.4,2988,95,0.03179384203480589,115,0.03848728246318608,3
vsb_rarefirst,p1_clahe,43,val,0.45,2988,79,0.02643908969210174,94,0.03145917001338688,2
vsb_rarefirst,p1_clahe,43,val,0.5,2988,64,0.0214190093708166,73,0.024431057563587683,2
vsb_rarefirst,p1_clahe,43,val,0.55,2988,47,0.01572958500669344,51,0.01706827309236948,2
vsb_rarefirst,p1_clahe,43,val,0.6,2988,33,0.01104417670682731,35,0.011713520749665328,2
vsb_rarefirst,p1_clahe,43,val,0.65,2988,14,0.004685408299866131,14,0.004685408299866131,1
vsb_rarefirst,p1_clahe,43,val,0.7,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,p1_clahe,43,val,0.75,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,p1_clahe,43,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,test,0.05,2988,342,0.1144578313253012,646,0.21619812583668005,10
vsb_rarefirst,p1_clahe,43,test,0.1,2988,284,0.09504685408299866,451,0.15093708165997322,7
vsb_rarefirst,p1_clahe,43,test,0.15,2988,247,0.08266398929049532,368,0.12315930388219545,6
vsb_rarefirst,p1_clahe,43,test,0.2,2988,219,0.07329317269076305,305,0.10207496653279786,5
vsb_rarefirst,p1_clahe,43,test,0.25,2988,202,0.06760374832663989,256,0.0856760374832664,4
vsb_rarefirst,p1_clahe,43,test,0.3,2988,176,0.058902275769745646,216,0.07228915662650602,4
vsb_rarefirst,p1_clahe,43,test,0.35,2988,154,0.051539491298527446,181,0.06057563587684069,3
vsb_rarefirst,p1_clahe,43,test,0.4,2988,129,0.04317269076305221,148,0.049531459170013385,3
vsb_rarefirst,p1_clahe,43,test,0.45,2988,97,0.03246318607764391,109,0.036479250334672024,3
vsb_rarefirst,p1_clahe,43,test,0.5,2988,79,0.02643908969210174,89,0.029785809906291833,3
vsb_rarefirst,p1_clahe,43,test,0.55,2988,61,0.020414993306559572,67,0.02242302543507363,3
vsb_rarefirst,p1_clahe,43,test,0.6,2988,40,0.013386880856760375,43,0.014390896921017403,2
vsb_rarefirst,p1_clahe,43,test,0.65,2988,30,0.010040160642570281,31,0.010374832663989291,2
vsb_rarefirst,p1_clahe,43,test,0.7,2988,14,0.004685408299866131,14,0.004685408299866131,1
vsb_rarefirst,p1_clahe,43,test,0.75,2988,4,0.0013386880856760374,4,0.0013386880856760374,1
vsb_rarefirst,p1_clahe,43,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,43,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,val,0.05,2988,331,0.1107764390896921,612,0.20481927710843373,9
vsb_rarefirst,p1_clahe,44,val,0.1,2988,253,0.08467202141900937,407,0.13621151271753681,6
vsb_rarefirst,p1_clahe,44,val,0.15,2988,218,0.07295850066934405,310,0.1037483266398929,4
vsb_rarefirst,p1_clahe,44,val,0.2,2988,184,0.06157965194109773,245,0.0819946452476573,4
vsb_rarefirst,p1_clahe,44,val,0.25,2988,158,0.05287817938420348,197,0.06593038821954485,4
vsb_rarefirst,p1_clahe,44,val,0.3,2988,134,0.04484605087014726,162,0.05421686746987952,3
vsb_rarefirst,p1_clahe,44,val,0.35,2988,114,0.03815261044176707,133,0.044511378848728245,3
vsb_rarefirst,p1_clahe,44,val,0.4,2988,88,0.029451137884872823,97,0.03246318607764391,2
vsb_rarefirst,p1_clahe,44,val,0.45,2988,68,0.022757697456492636,74,0.024765729585006693,2
vsb_rarefirst,p1_clahe,44,val,0.5,2988,46,0.015394912985274432,49,0.01639892904953146,2
vsb_rarefirst,p1_clahe,44,val,0.55,2988,38,0.012717536813922356,40,0.013386880856760375,2
vsb_rarefirst,p1_clahe,44,val,0.6,2988,22,0.007362784471218206,23,0.007697456492637216,2
vsb_rarefirst,p1_clahe,44,val,0.65,2988,9,0.0030120481927710845,9,0.0030120481927710845,1
